10;23;2;16.0;0;[7];[5];[6]
10;24;0;24.0;0;[7];[5];[6]
10;24;1;33.0;0;[7];[5];[6]
10;25;0;40.0;0;[7];[5];[6]
10;25;0;49.0;0;[7];[5];[6]
10;25;0;58.0;0;[7];[5];[6]
10;25;0;65.0;0;[7];[5];[6]
10;25;0;73.0;0;[7];[5];[6]
10;25;0;82.0;0;[7];[5];[6]
10;25;0;90.0;0;[7];[5];[6]
10;25;0;99.0;0;[7];[5];[6]
10;25;0;107.0;0;[7];[5];[6]
10;25;0;115.0;0;[7];[5];[6]
10;25;0;124.0;0;[7];[5];[6]
11;25;0;118.0;0;[7];[5];[0]
11;25;0;126.0;0;[7];[5];[0]
11;25;0;134.0;0;[7];[5];[0]
11;25;0;142.0;0;[7];[5];[0]
11;25;0;150.0;0;[7];[5];[0]
11;25;0;156.0;0;[7];[5];[0]
11;25;0;164.0;0;[7];[5];[0]
11;25;0;172.0;0;[7];[5];[0]
11;25;0;179.0;0;[7];[5];[0]
11;24;0;188.0;0;[7];[5];[0]
11;25;0;195.0;0;[7];[5];[0]
11;25;0;203.0;0;[7];[5];[0]
11;24;0;212.0;0;[7];[5];[0]
11;25;0;219.0;0;[7];[5];[0]
11;25;0;226.0;0;[7];[5];[0]
11;25;0;235.0;0;[7];[5];[0]
11;25;0;242.0;0;[7];[5];[0]
11;24;0;251.0;0;[7];[5];[0]
11;24;0;259.0;0;[7];[5];[0]
11;25;0;266.0;0;[7];[5];[0]
11;25;0;272.0;0;[7];[5];[0]
11;25;0;280.0;0;[7];[5];[0]
11;24;0;289.0;0;[7];[5];[0]
11;25;0;297.0;0;[7];[5];[0]
11;25;0;303.0;0;[7];[5];[0]
12;25;0;283.0;0;[7];[5];[0]
12;25;0;290.0;0;[7];[5];[0]
12;25;0;297.0;0;[7];[5];[0]
12;25;0;304.0;0;[7];[5];[0]
12;24;0;313.0;0;[7];[5];[0]
12;23;0;321.0;0;[7];[5];[0]
12;23;0;328.0;0;[7];[5];[0]
12;25;0;334.0;0;[7];[5];[0]
12;25;0;340.0;0;[7];[5];[0]
12;24;0;348.0;0;[7];[5];[0]
12;25;0;355.0;0;[7];[5];[0]
12;24;0;363.0;0;[7];[5];[0]
12;25;0;370.0;0;[7];[5];[0]
12;25;0;377.0;0;[7];[5];[0]
12;23;0;386.0;0;[7];[5];[0]
13;25;0;361.0;0;[7];[0];[5]
14;24;0;343.0;0;[7];[0];[5]
14;21;1;351.0;0;[7];[0];[5]
14;21;2;357.0;0;[7];[0];[5]
14;20;2;364.0;0;[7];[0];[5]
14;22;0;369.0;0;[7];[0];[5]
14;21;1;375.0;0;[7];[0];[5]
14;23;0;380.0;0;[7];[0];[5]
14;23;0;386.0;0;[7];[0];[5]
15;22;0;367.0;0;[7];[0];[5]
15;21;1;373.0;0;[7];[0];[5]
15;22;1;378.0;0;[7];[0];[5]
15;20;0;385.0;0;[7];[0];[5]
15;22;0;390.0;0;[7];[0];[5]
15;23;0;395.0;0;[7];[0];[5]
15;22;0;401.0;0;[7];[0];[5]
15;24;0;405.0;0;[7];[0];[5]
15;21;1;413.0;0;[7];[0];[5]
15;20;0;419.0;0;[7];[0];[5]
15;19;1;426.0;0;[7];[0];[5]
15;21;1;430.0;0;[7];[0];[5]
16;22;0;408.0;0;[7];[0];[5]
16;21;0;414.0;0;[7];[0];[5]
17;20;2;395.0;0;[7];[0];[5]
17;21;0;399.0;0;[7];[0];[5]
18;22;0;381.0;0;[7];[0];[5]
18;21;1;386.0;0;[7];[0];[5]
18;20;1;391.0;0;[7];[0];[5]
19;20;2;375.0;0;[0];[7];[5]
19;17;2;381.0;0;[0];[7];[5]
19;17;3;385.0;0;[0];[7];[5]
19;17;3;389.0;0;[0];[7];[5]
19;17;3;393.0;0;[0];[7];[5]
19;20;1;396.0;0;[0];[7];[5]
20;20;1;380.0;0;[7];[0];[5]
21;19;3;366.0;0;[0];[7];[5]
21;17;2;371.0;0;[0];[7];[5]
21;16;4;375.0;0;[0];[7];[5]
21;15;3;380.0;0;[0];[7];[5]
21;15;1;383.0;0;[0];[7];[5]
21;17;3;386.0;0;[0];[7];[5]
21;16;2;390.0;0;[0];[7];[5]
21;16;1;394.0;0;[0];[7];[5]
23;19;3;362.0;0;[0];[7];[5]
23;18;2;366.0;0;[0];[7];[5]
25;19;0;339.0;0;[0];[7];[5]
25;16;0;343.0;0;[0];[7];[5]
25;17;1;346.0;0;[0];[7];[5]
25;18;0;349.0;0;[0];[7];[5]
26;17;1;338.0;0;[0];[7];[5]
26;17;2;341.0;0;[0];[7];[5]
27;18;1;331.0;0;[0];[7];[5]
27;17;1;334.0;0;[0];[7];[5]
27;17;0;337.0;0;[0];[7];[5]
27;17;2;339.0;0;[0];[7];[5]
27;19;1;341.0;0;[0];[7];[5]
27;18;1;345.0;0;[0];[7];[5]
28;17;0;335.0;0;[7];[0];[5]
